# column 1: index
# column 2: distance [A]
# column 3: RDF histogram
# column 4: unnormalized distance histogram
0 0.050000 0.000000 0.000000
1 0.150000 0.000000 0.000000
2 0.250000 0.000000 0.000000
3 0.350000 0.000000 0.000000
4 0.450000 0.000000 0.000000
5 0.550000 0.000000 0.000000
6 0.650000 0.000000 0.000000
7 0.750000 0.000000 0.000000
8 0.850000 0.000000 0.000000
9 0.950000 0.000000 0.000000
10 1.050000 0.000000 0.000000
11 1.150000 0.000000 0.000000
12 1.250000 0.000000 0.000000
13 1.350000 0.000000 0.000000
14 1.450000 0.000000 0.000000
15 1.550000 0.000000 0.000000
16 1.650000 0.000000 0.000000
17 1.750000 0.000000 0.000000
18 1.850000 0.000000 0.000000
19 1.950000 0.000000 0.000000
20 2.050000 0.000000 0.000000
21 2.150000 0.000000 0.000000
22 2.250000 0.000000 0.000000
23 2.350000 0.000000 0.000000
24 2.450000 0.000000 0.000000
25 2.550000 0.000000 0.000000
26 2.650000 0.000000 0.000000
27 2.750000 0.000107 0.007450
28 2.850000 0.009013 0.671100
29 2.950000 0.099510 7.938350
30 3.050000 0.384124 32.756050
31 3.150000 0.796219 72.422550
32 3.250000 1.255672 121.580200
33 3.350000 1.577151 162.249300
34 3.450000 1.582667 172.682250
35 3.550000 1.524839 176.157250
36 3.650000 1.402532 171.284600
37 3.750000 1.210977 156.105500
38 3.850000 1.040518 141.381000
39 3.950000 0.870084 124.444450
40 4.050000 0.713937 107.346950
41 4.150000 0.621213 98.074550
42 4.250000 0.578622 95.806050
43 4.350000 0.602002 104.423100
44 4.450000 0.690661 125.373200
45 4.550000 0.777926 147.632150
46 4.650000 0.818599 162.254600
47 4.750000 0.799919 165.444850
48 4.850000 0.718357 154.897200
49 4.950000 0.641417 144.069050
50 5.050000 0.577294 134.958300
51 5.150000 0.633385 153.993450
52 5.250000 0.853093 215.543600
53 5.350000 1.032551 270.918600
54 5.450000 1.101155 299.820600
55 5.550000 1.125843 317.894900
56 5.650000 1.074972 314.567600
57 5.750000 0.973553 295.063250
58 5.850000 0.927495 290.966650
59 5.950000 0.930654 302.024300
60 6.050000 0.920447 308.837200
61 6.150000 0.875284 303.472350
62 6.250000 0.826608 295.991700
63 6.350000 0.792857 293.063850
64 6.450000 0.779525 297.282650
65 6.550000 0.816887 321.265900
66 6.650000 0.898448 364.213750
67 6.750000 0.958549 400.351750
68 6.850000 0.996608 428.672350
69 6.950000 1.054339 466.841700
70 7.050000 1.111041 506.207150
71 7.150000 1.121915 525.765550
72 7.250000 1.113475 536.508500
73 7.350000 1.111265 550.316200
74 7.450000 1.114660 567.120100
75 7.550000 1.143034 597.273100
76 7.650000 1.247338 669.155250
77 7.750000 1.362479 750.158550
78 7.850000 1.401677 791.784700
79 7.950000 1.376695 797.612600
80 8.050000 1.339305 795.593350
81 8.150000 1.273043 775.136400
82 8.250000 1.158749 722.964950
83 8.350000 1.066169 681.426100
84 8.450000 1.009742 660.912150
85 8.550000 0.957076 641.355250
86 8.650000 0.916464 628.590050
87 8.750000 0.888933 623.886100
88 8.850000 0.886153 636.231300
89 8.950000 0.917670 673.833600
90 9.050000 0.971153 729.129950
91 9.150000 1.011675 776.431400
92 9.250000 1.042963 818.035600
93 9.350000 1.055093 845.539100
94 9.450000 1.046243 856.477800
95 9.550000 1.035484 865.705050
96 9.650000 1.032897 881.722200
97 9.750000 1.024730 892.973750
98 9.850000 1.024485 911.166650
99 9.950000 1.040792 944.560900
100 10.050000 1.052369 974.361600
101 10.150000 1.031137 973.796700
102 10.250000 0.996870 960.076800
103 10.350000 0.967288 949.853550
104 10.450000 0.961582 962.584100
105 10.550000 0.977993 997.839550
106 10.650000 1.005936 1045.898100
107 10.750000 1.054335 1116.903600
108 10.850000 1.076066 1161.230300
109 10.950000 1.080639 1187.760500
110 11.050000 1.075936 1204.289050
111 11.150000 1.066992 1215.991800
112 11.250000 1.071721 1243.388200
113 11.350000 1.103477 1303.091350
114 11.450000 1.114382 1339.260150
115 11.550000 1.068523 1306.675450
116 11.650000 0.999264 1243.231600
117 11.750000 0.943630 1194.255500
118 11.850000 0.910840 1172.461250
119 11.950000 0.905720 1185.631350
120 12.050000 0.922812 1228.307350
121 12.150000 0.941741 1274.394200
122 12.250000 0.964116 1326.237150
123 12.350000 0.994492 1390.448750
124 12.450000 1.030044 1463.573350
125 12.550000 1.046864 1511.463500
126 12.650000 1.037847 1522.419400
127 12.750000 1.028613 1532.824600
